route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
20,6,4614,"20A ORCHARD",1,,357
20,6,4615,"20A ORCHARD",1,,357
20,6,4616,"20A ORCHARD",1,,357
20,6,4617,"20A ORCHARD",1,,357
20,6,4618,"20A ORCHARD",1,,357
20,6,4619,"20A ORCHARD",1,,357
20,6,4620,"20A ORCHARD",1,,357
20,6,4621,"20A ORCHARD",1,,357
20,6,4622,"20A ORCHARD",1,,357
20,6,4623,"20A ORCHARD",1,,357
20,6,4624,"20A ORCHARD",1,,357
20,6,4625,"20A ORCHARD",1,,357
20,6,4626,"20A ORCHARD",1,,357
20,6,4627,"20A ORCHARD",1,,357
20,6,4628,"20A ORCHARD",1,,357
20,6,4629,"20A ORCHARD",1,,357
20,6,4630,"20A ORCHARD",1,,357
20,6,4631,"20A ORCHARD",1,,357
20,6,4632,"20A ORCHARD",1,,357
20,6,4633,"20A ORCHARD",1,,357
20,6,4634,"20A ORCHARD",1,,357
20,6,4635,"20A ORCHARD",1,,357
20,6,4636,"20A ORCHARD",1,,357
20,6,4637,"20A ORCHARD",1,,357
20,6,4638,"20A ORCHARD",1,,357
20,6,4639,"20A ORCHARD",1,,357
20,6,4640,"20A ORCHARD",1,,357
20,6,4641,"20A ORCHARD",1,,357
20,6,4642,"20A ORCHARD",1,,357
20,6,4643,"20A ORCHARD",1,,357
20,6,4644,"20A ORCHARD",1,,357
20,6,4645,"20A ORCHARD",1,,357
20,6,4646,"20A ORCHARD",1,,357
20,6,4647,"20A ORCHARD",1,,357
20,6,4648,"20A ORCHARD",1,,357
20,6,4649,"20A ORCHARD",1,,357
20,7,4650,"20A CITY LINE",1,,358
20,8,4651,"20A CITY LINE",1,,359
204,5,4652,"204E DOWNTOWN EXPRESS",0,,360
204,5,4653,"204E DOWNTOWN EXPRESS",0,,360
204,5,4654,"204E DOWNTOWN EXPRESS",0,,360
204,5,4655,"204E DOWNTOWN EXPRESS",0,,360
204,5,4656,"204E DOWNTOWN EXPRESS",0,,360
204,5,4657,"204E DOWNTOWN EXPRESS",0,,360
204,5,4658,"204E DOWNTOWN EXPRESS",0,,360
204,5,4659,"204E DOWNTOWN EXPRESS",0,,360
204,5,4660,"204E DOWNTOWN EXPRESS",0,,360
204,5,4661,"204E DOWNTOWN EXPRESS",0,,360
204,5,4662,"204E DOWNTOWN EXPRESS",0,,360
204,6,4663,"204E DOWNTOWN EXPRESS",0,,361
204,6,4664,"204E DOWNTOWN EXPRESS",0,,361
204,6,4665,"204E DOWNTOWN EXPRESS",0,,361
204,6,4666,"204E DOWNTOWN EXPRESS",0,,361
204,6,4667,"204E DOWNTOWN EXPRESS",0,,361
204,6,4668,"204E DOWNTOWN EXPRESS",0,,361
204,6,4669,"204E DOWNTOWN EXPRESS",0,,361
204,6,4670,"204E DOWNTOWN EXPRESS",0,,361
204,6,4671,"204E DOWNTOWN EXPRESS",0,,361
204,6,4672,"204E DOWNTOWN EXPRESS",0,,361
204,6,4673,"204E DOWNTOWN EXPRESS",0,,361
204,5,4674,"204E DOWNTOWN EXPRESS",0,,362
204,6,4675,"204E DOWNTOWN EXPRESS",0,,363
204,5,4676,"204E AIRPORT G EXPRESS",1,,364
204,5,4677,"204E AIRPORT G EXPRESS",1,,364
204,5,4678,"204E AIRPORT G EXPRESS",1,,364
204,5,4679,"204E AIRPORT G EXPRESS",1,,364
204,5,4680,"204E AIRPORT G EXPRESS",1,,364
204,5,4681,"204E AIRPORT G EXPRESS",1,,364
204,5,4682,"204E AIRPORT G EXPRESS",1,,364
204,5,4683,"204E AIRPORT G EXPRESS",1,,364
204,5,4684,"204E AIRPORT G EXPRESS",1,,364
204,5,4685,"204E AIRPORT G EXPRESS",1,,364
204,5,4686,"204E AIRPORT G EXPRESS",1,,364
204,5,4687,"204E AIRPORT G EXPRESS",1,,364
204,5,4688,"204E AIRPORT G EXPRESS",1,,364
204,6,4689,"204E AIRPORT G EXPRESS",1,,365
204,6,4690,"204E AIRPORT G EXPRESS",1,,365
204,6,4691,"204E AIRPORT G EXPRESS",1,,365
204,6,4692,"204E AIRPORT G EXPRESS",1,,365
204,6,4693,"204E AIRPORT G EXPRESS",1,,365
204,6,4694,"204E AIRPORT G EXPRESS",1,,365
204,6,4695,"204E AIRPORT G EXPRESS",1,,365
204,6,4696,"204E AIRPORT G EXPRESS",1,,365
204,6,4697,"204E AIRPORT G EXPRESS",1,,365
204,6,4698,"204E AIRPORT G EXPRESS",1,,365
204,6,4699,"204E AIRPORT G EXPRESS",1,,365
204,6,4700,"204E AIRPORT G EXPRESS",1,,365
204,6,4701,"204E AIRPORT G EXPRESS",1,,365
206,1,4702,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4703,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4704,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4705,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4706,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4707,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4708,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4709,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4710,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4711,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,1,4712,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,366
206,2,4713,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4714,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4715,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4716,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4717,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4718,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4719,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4720,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4721,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4722,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,2,4723,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,367
206,3,4724,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4725,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4726,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4727,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4728,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4729,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4730,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4731,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4732,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4733,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,3,4734,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,368
206,4,4735,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4736,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4737,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4738,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4739,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4740,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4741,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4742,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4743,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4744,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,4,4745,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,369
206,5,4746,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,370
206,5,4747,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,370
206,5,4748,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,370
206,5,4749,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,370
206,5,4750,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,370
206,6,4751,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,371
206,6,4752,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,371
206,6,4753,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,371
206,6,4754,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,371
206,6,4755,"206 BUFFALO STATE VIA STUDENT APARTMENT COMPLEX",0,,371
206,1,4756,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4757,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4758,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4759,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4760,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4761,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4762,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4763,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4764,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4765,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,1,4766,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,372
206,2,4767,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4768,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4769,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4770,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4771,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4772,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4773,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4774,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4775,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4776,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,2,4777,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,373
206,3,4778,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4779,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4780,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4781,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4782,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4783,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4784,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4785,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4786,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4787,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,3,4788,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,374
206,4,4789,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4790,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4791,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4792,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4793,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4794,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4795,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4796,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4797,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4798,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,4,4799,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,375
206,5,4800,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,376
206,5,4801,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,376
206,5,4802,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,376
206,5,4803,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,376
206,5,4804,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,376
206,6,4805,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,377
206,6,4806,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,377
206,6,4807,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,377
206,6,4808,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,377
206,6,4809,"206 BUFFALO STATE VIA TOPS-WEGMS",1,,377
22,1,4810,"22A NIAGARA",0,,378
22,1,4811,"22A NIAGARA",0,,378
22,1,4812,"22A NIAGARA",0,,378
22,1,4813,"22A NIAGARA",0,,378
22,1,4814,"22A NIAGARA",0,,378
22,1,4815,"22A NIAGARA",0,,378
22,1,4816,"22A NIAGARA",0,,378
22,1,4817,"22A NIAGARA",0,,378
22,1,4818,"22A NIAGARA",0,,378
22,1,4819,"22A NIAGARA",0,,378
22,1,4820,"22A NIAGARA",0,,378
22,1,4821,"22A NIAGARA",0,,378
22,2,4822,"22A NIAGARA",0,,379
22,2,4823,"22A NIAGARA",0,,379
22,2,4824,"22A NIAGARA",0,,379
22,2,4825,"22A NIAGARA",0,,379
22,2,4826,"22A NIAGARA",0,,379
22,2,4827,"22A NIAGARA",0,,379
22,2,4828,"22A NIAGARA",0,,379
22,2,4829,"22A NIAGARA",0,,379
22,2,4830,"22A NIAGARA",0,,379
22,2,4831,"22A NIAGARA",0,,379
22,2,4832,"22A NIAGARA",0,,379
22,2,4833,"22A NIAGARA",0,,379
22,3,4834,"22A NIAGARA",0,,380
22,3,4835,"22A NIAGARA",0,,380
22,3,4836,"22A NIAGARA",0,,380
22,3,4837,"22A NIAGARA",0,,380
22,3,4838,"22A NIAGARA",0,,380
22,3,4839,"22A NIAGARA",0,,380
22,3,4840,"22A NIAGARA",0,,380
22,3,4841,"22A NIAGARA",0,,380
22,4,4842,"22A NIAGARA",0,,381
22,4,4843,"22A NIAGARA",0,,381
22,4,4844,"22A NIAGARA",0,,381
22,4,4845,"22A NIAGARA",0,,381
22,4,4846,"22A NIAGARA",0,,381
22,4,4847,"22A NIAGARA",0,,381
22,4,4848,"22A NIAGARA",0,,381
22,4,4849,"22A NIAGARA",0,,381
22,7,4850,"22A NIAGARA",0,,382
22,8,4851,"22A NIAGARA",0,,383
22,7,4852,"22A NIAGARA",0,,384
22,8,4853,"22A NIAGARA",0,,385
22,5,4854,"22A NIAGARA",0,,386
22,5,4855,"22A NIAGARA",0,,386
22,5,4856,"22A NIAGARA",0,,386
22,5,4857,"22A NIAGARA",0,,386
22,5,4858,"22A NIAGARA",0,,386
22,5,4859,"22A NIAGARA",0,,386
22,5,4860,"22A NIAGARA",0,,386
22,5,4861,"22A NIAGARA",0,,386
22,5,4862,"22A NIAGARA",0,,386
22,5,4863,"22A NIAGARA",0,,386
22,5,4864,"22A NIAGARA",0,,386
22,5,4865,"22A NIAGARA",0,,386
22,5,4866,"22A NIAGARA",0,,386
22,5,4867,"22A NIAGARA",0,,386
22,5,4868,"22A NIAGARA",0,,386
22,5,4869,"22A NIAGARA",0,,386
22,5,4870,"22A NIAGARA",0,,386
22,5,4871,"22A NIAGARA",0,,386
22,5,4872,"22A NIAGARA",0,,386
22,5,4873,"22A NIAGARA",0,,386
22,5,4874,"22A NIAGARA",0,,386
22,5,4875,"22A NIAGARA",0,,386
22,5,4876,"22A NIAGARA",0,,386
22,5,4877,"22A NIAGARA",0,,386
22,6,4878,"22A NIAGARA",0,,387
22,6,4879,"22A NIAGARA",0,,387
22,6,4880,"22A NIAGARA",0,,387
22,6,4881,"22A NIAGARA",0,,387
22,6,4882,"22A NIAGARA",0,,387
22,6,4883,"22A NIAGARA",0,,387
22,6,4884,"22A NIAGARA",0,,387
22,6,4885,"22A NIAGARA",0,,387
22,6,4886,"22A NIAGARA",0,,387
22,6,4887,"22A NIAGARA",0,,387
22,6,4888,"22A NIAGARA",0,,387
22,6,4889,"22A NIAGARA",0,,387
22,6,4890,"22A NIAGARA",0,,387
22,6,4891,"22A NIAGARA",0,,387
22,6,4892,"22A NIAGARA",0,,387
22,6,4893,"22A NIAGARA",0,,387
22,6,4894,"22A NIAGARA",0,,387
22,6,4895,"22A NIAGARA",0,,387
22,6,4896,"22A NIAGARA",0,,387
22,6,4897,"22A NIAGARA",0,,387
22,6,4898,"22A NIAGARA",0,,387
22,6,4899,"22A NIAGARA",0,,387
22,6,4900,"22A NIAGARA",0,,387
22,6,4901,"22A NIAGARA",0,,387
22,1,4902,"22A THRUWAY MALL",1,,388
22,1,4903,"22A THRUWAY MALL",1,,388
22,1,4904,"22A THRUWAY MALL",1,,388
22,1,4905,"22A THRUWAY MALL",1,,388
22,1,4906,"22A THRUWAY MALL",1,,388
22,1,4907,"22A THRUWAY MALL",1,,388
22,1,4908,"22A THRUWAY MALL",1,,388
22,1,4909,"22A THRUWAY MALL",1,,388
22,1,4910,"22A THRUWAY MALL",1,,388
22,1,4911,"22A THRUWAY MALL",1,,388
22,1,4912,"22A THRUWAY MALL",1,,388
22,1,4913,"22A THRUWAY MALL",1,,388
22,2,4914,"22A THRUWAY MALL",1,,389
22,2,4915,"22A THRUWAY MALL",1,,389
22,2,4916,"22A THRUWAY MALL",1,,389
22,2,4917,"22A THRUWAY MALL",1,,389
22,2,4918,"22A THRUWAY MALL",1,,389
22,2,4919,"22A THRUWAY MALL",1,,389
22,2,4920,"22A THRUWAY MALL",1,,389
22,2,4921,"22A THRUWAY MALL",1,,389
22,2,4922,"22A THRUWAY MALL",1,,389
22,2,4923,"22A THRUWAY MALL",1,,389
22,2,4924,"22A THRUWAY MALL",1,,389
22,2,4925,"22A THRUWAY MALL",1,,389
22,3,4926,"22A THRUWAY MALL",1,,390
22,3,4927,"22A THRUWAY MALL",1,,390
22,3,4928,"22A THRUWAY MALL",1,,390
22,3,4929,"22A THRUWAY MALL",1,,390
22,3,4930,"22A THRUWAY MALL",1,,390
22,3,4931,"22A THRUWAY MALL",1,,390
22,3,4932,"22A THRUWAY MALL",1,,390
22,3,4933,"22A THRUWAY MALL",1,,390
22,4,4934,"22A THRUWAY MALL",1,,391
22,4,4935,"22A THRUWAY MALL",1,,391
22,4,4936,"22A THRUWAY MALL",1,,391
22,4,4937,"22A THRUWAY MALL",1,,391
22,4,4938,"22A THRUWAY MALL",1,,391
22,4,4939,"22A THRUWAY MALL",1,,391
22,4,4940,"22A THRUWAY MALL",1,,391
22,4,4941,"22A THRUWAY MALL",1,,391
22,7,4942,"22D BAILEY",1,,392
22,8,4943,"22D BAILEY",1,,393
22,5,4944,"22A THRUWAY MALL",1,,394
22,5,4945,"22A THRUWAY MALL",1,,394
22,5,4946,"22A THRUWAY MALL",1,,394
22,5,4947,"22A THRUWAY MALL",1,,394
22,5,4948,"22A THRUWAY MALL",1,,394
22,5,4949,"22A THRUWAY MALL",1,,394
22,5,4950,"22A THRUWAY MALL",1,,394
22,5,4951,"22A THRUWAY MALL",1,,394
22,5,4952,"22A THRUWAY MALL",1,,394
22,5,4953,"22A THRUWAY MALL",1,,394
22,5,4954,"22A THRUWAY MALL",1,,394
22,5,4955,"22A THRUWAY MALL",1,,394
22,5,4956,"22A THRUWAY MALL",1,,394
22,5,4957,"22A THRUWAY MALL",1,,394
22,5,4958,"22A THRUWAY MALL",1,,394
22,5,4959,"22A THRUWAY MALL",1,,394
22,5,4960,"22A THRUWAY MALL",1,,394
22,5,4961,"22A THRUWAY MALL",1,,394
22,5,4962,"22A THRUWAY MALL",1,,394
22,5,4963,"22A THRUWAY MALL",1,,394
22,5,4964,"22A THRUWAY MALL",1,,394
22,5,4965,"22A THRUWAY MALL",1,,394
22,5,4966,"22A THRUWAY MALL",1,,394
22,5,4967,"22A THRUWAY MALL",1,,394
22,5,4968,"22A THRUWAY MALL",1,,394
22,8,4969,"22B BAILEY",1,,395
22,7,4970,"22B BAILEY",1,,396
22,6,4971,"22A THRUWAY MALL",1,,397
22,6,4972,"22A THRUWAY MALL",1,,397
22,6,4973,"22A THRUWAY MALL",1,,397
22,6,4974,"22A THRUWAY MALL",1,,397
22,6,4975,"22A THRUWAY MALL",1,,397
22,6,4976,"22A THRUWAY MALL",1,,397
22,6,4977,"22A THRUWAY MALL",1,,397
22,6,4978,"22A THRUWAY MALL",1,,397
22,6,4979,"22A THRUWAY MALL",1,,397
22,6,4980,"22A THRUWAY MALL",1,,397
22,6,4981,"22A THRUWAY MALL",1,,397
22,6,4982,"22A THRUWAY MALL",1,,397
22,6,4983,"22A THRUWAY MALL",1,,397
22,6,4984,"22A THRUWAY MALL",1,,397
22,6,4985,"22A THRUWAY MALL",1,,397
22,6,4986,"22A THRUWAY MALL",1,,397
22,6,4987,"22A THRUWAY MALL",1,,397
22,6,4988,"22A THRUWAY MALL",1,,397
22,6,4989,"22A THRUWAY MALL",1,,397
22,6,4990,"22A THRUWAY MALL",1,,397
22,6,4991,"22A THRUWAY MALL",1,,397
22,6,4992,"22A THRUWAY MALL",1,,397
22,6,4993,"22A THRUWAY MALL",1,,397
22,6,4994,"22A THRUWAY MALL",1,,397
22,6,4995,"22A THRUWAY MALL",1,,397
23,1,4996,"23A BAILEY-ABBOTT",0,,398
23,1,4997,"23A BAILEY-ABBOTT",0,,398
23,1,4998,"23A BAILEY-ABBOTT",0,,398
23,1,4999,"23A BAILEY-ABBOTT",0,,398
23,1,5000,"23A BAILEY-ABBOTT",0,,398
23,1,5001,"23A BAILEY-ABBOTT",0,,398
23,1,5002,"23A BAILEY-ABBOTT",0,,398
23,1,5003,"23A BAILEY-ABBOTT",0,,398
23,1,5004,"23A BAILEY-ABBOTT",0,,398
23,1,5005,"23A BAILEY-ABBOTT",0,,398
23,1,5006,"23A BAILEY-ABBOTT",0,,398
23,1,5007,"23A BAILEY-ABBOTT",0,,398
23,1,5008,"23A BAILEY-ABBOTT",0,,398
23,1,5009,"23A BAILEY-ABBOTT",0,,398
23,1,5010,"23A BAILEY-ABBOTT",0,,398
23,1,5011,"23A BAILEY-ABBOTT",0,,398
23,1,5012,"23A BAILEY-ABBOTT",0,,398
23,1,5013,"23A BAILEY-ABBOTT",0,,398
23,1,5014,"23A BAILEY-ABBOTT",0,,398
23,1,5015,"23A BAILEY-ABBOTT",0,,398
23,1,5016,"23A BAILEY-ABBOTT",0,,398
23,1,5017,"23A BAILEY-ABBOTT",0,,398
23,1,5018,"23A BAILEY-ABBOTT",0,,398
23,1,5019,"23A BAILEY-ABBOTT",0,,398
23,1,5020,"23A BAILEY-ABBOTT",0,,398
23,1,5021,"23A BAILEY-ABBOTT",0,,398
23,1,5022,"23A BAILEY-ABBOTT",0,,398
23,1,5023,"23A BAILEY-ABBOTT",0,,398
23,1,5024,"23A BAILEY-ABBOTT",0,,398
23,2,5025,"23A BAILEY-ABBOTT",0,,399
23,2,5026,"23A BAILEY-ABBOTT",0,,399
23,2,5027,"23A BAILEY-ABBOTT",0,,399
23,2,5028,"23A BAILEY-ABBOTT",0,,399
23,2,5029,"23A BAILEY-ABBOTT",0,,399
23,2,5030,"23A BAILEY-ABBOTT",0,,399
23,2,5031,"23A BAILEY-ABBOTT",0,,399
23,2,5032,"23A BAILEY-ABBOTT",0,,399
23,2,5033,"23A BAILEY-ABBOTT",0,,399
23,2,5034,"23A BAILEY-ABBOTT",0,,399
23,2,5035,"23A BAILEY-ABBOTT",0,,399
23,2,5036,"23A BAILEY-ABBOTT",0,,399
23,2,5037,"23A BAILEY-ABBOTT",0,,399
23,2,5038,"23A BAILEY-ABBOTT",0,,399
23,2,5039,"23A BAILEY-ABBOTT",0,,399
23,2,5040,"23A BAILEY-ABBOTT",0,,399
23,2,5041,"23A BAILEY-ABBOTT",0,,399
23,2,5042,"23A BAILEY-ABBOTT",0,,399
23,2,5043,"23A BAILEY-ABBOTT",0,,399
23,2,5044,"23A BAILEY-ABBOTT",0,,399
23,2,5045,"23A BAILEY-ABBOTT",0,,399
23,2,5046,"23A BAILEY-ABBOTT",0,,399
23,2,5047,"23A BAILEY-ABBOTT",0,,399
23,2,5048,"23A BAILEY-ABBOTT",0,,399
23,2,5049,"23A BAILEY-ABBOTT",0,,399
23,2,5050,"23A BAILEY-ABBOTT",0,,399
23,2,5051,"23A BAILEY-ABBOTT",0,,399
23,2,5052,"23A BAILEY-ABBOTT",0,,399
23,2,5053,"23A BAILEY-ABBOTT",0,,399
23,3,5054,"23A BAILEY-ABBOTT",0,,400
23,3,5055,"23A BAILEY-ABBOTT",0,,400
23,3,5056,"23A BAILEY-ABBOTT",0,,400
23,3,5057,"23A BAILEY-ABBOTT",0,,400
23,3,5058,"23A BAILEY-ABBOTT",0,,400
23,3,5059,"23A BAILEY-ABBOTT",0,,400
23,3,5060,"23A BAILEY-ABBOTT",0,,400
23,3,5061,"23A BAILEY-ABBOTT",0,,400
23,3,5062,"23A BAILEY-ABBOTT",0,,400
23,3,5063,"23A BAILEY-ABBOTT",0,,400
23,3,5064,"23A BAILEY-ABBOTT",0,,400
23,3,5065,"23A BAILEY-ABBOTT",0,,400
23,3,5066,"23A BAILEY-ABBOTT",0,,400
23,3,5067,"23A BAILEY-ABBOTT",0,,400
23,3,5068,"23A BAILEY-ABBOTT",0,,400
23,3,5069,"23A BAILEY-ABBOTT",0,,400
23,3,5070,"23A BAILEY-ABBOTT",0,,400
23,3,5071,"23A BAILEY-ABBOTT",0,,400
23,3,5072,"23A BAILEY-ABBOTT",0,,400
23,4,5073,"23A BAILEY-ABBOTT",0,,401
23,4,5074,"23A BAILEY-ABBOTT",0,,401
23,4,5075,"23A BAILEY-ABBOTT",0,,401
23,4,5076,"23A BAILEY-ABBOTT",0,,401
23,4,5077,"23A BAILEY-ABBOTT",0,,401
23,4,5078,"23A BAILEY-ABBOTT",0,,401
23,4,5079,"23A BAILEY-ABBOTT",0,,401
23,4,5080,"23A BAILEY-ABBOTT",0,,401
23,4,5081,"23A BAILEY-ABBOTT",0,,401
23,4,5082,"23A BAILEY-ABBOTT",0,,401
23,4,5083,"23A BAILEY-ABBOTT",0,,401
23,4,5084,"23A BAILEY-ABBOTT",0,,401
23,4,5085,"23A BAILEY-ABBOTT",0,,401
23,4,5086,"23A BAILEY-ABBOTT",0,,401
23,4,5087,"23A BAILEY-ABBOTT",0,,401
23,4,5088,"23A BAILEY-ABBOTT",0,,401
23,4,5089,"23A BAILEY-ABBOTT",0,,401
23,4,5090,"23A BAILEY-ABBOTT",0,,401
23,4,5091,"23A BAILEY-ABBOTT",0,,401
23,5,5092,"23A BAILEY-ABBOTT",0,,402
23,5,5093,"23A BAILEY-ABBOTT",0,,402
23,5,5094,"23A BAILEY-ABBOTT",0,,402
23,5,5095,"23A BAILEY-ABBOTT",0,,402
